train_loss,test_loss,train_acc,test_acc,sparsity,nnz,l1_norm,l2_norm,epoch,runtime
0.2912472451573735,0.29282949534376035,0.9428571428571428,0.956140350877193,0.0,31,2.409080955299831,0.49615476940938097,1,0.002052783966064453
0.21859366130597296,0.21660086043652174,0.9472527472527472,0.956140350877193,0.0,31,3.4977049604590937,0.719869408481655,2,0.003743886947631836
0.18762217475064843,0.1830138075956855,0.9604395604395605,0.9649122807017544,0.0,31,4.176590350706662,0.86112259449944,3,0.005394458770751953
0.16823273533715374,0.16447257347635852,0.9626373626373627,0.9649122807017544,0.0,31,4.66503725382185,0.9619640600141787,4,0.007240772247314453
0.15273362710887908,0.15025318448320385,0.9692307692307692,0.9649122807017544,0.0,31,5.167252973638816,1.0580353448904147,5,0.008904457092285156
0.14114832452445356,0.1394506072183932,0.9692307692307692,0.9649122807017544,0.0,31,5.614496988077254,1.1454466224600437,6,0.010543346405029297
0.1332627115378474,0.1315310781554439,0.9714285714285714,0.9649122807017544,0.0,31,5.975052093185684,1.2165238977967219,7,0.012177467346191406
0.1270542308341502,0.12542966487726984,0.978021978021978,0.9649122807017544,0.0,31,6.261553873522203,1.279030988245143,8,0.01390218734741211
0.12193531205697478,0.11964793001170414,0.978021978021978,0.9649122807017544,0.0,31,6.533045803616931,1.3376547501131353,9,0.015558004379272461
0.11767797210796098,0.11590046552225074,0.978021978021978,0.9736842105263158,0.0,31,6.778277548338355,1.3874813345740402,10,0.017337322235107422
0.11363864399337054,0.11177332473031858,0.978021978021978,0.9736842105263158,0.0,31,7.051975391823036,1.4408451129115842,11,0.019109010696411133
0.11039181306683793,0.10781113829302574,0.978021978021978,0.9736842105263158,0.0,31,7.293975729035559,1.4912139955374166,12,0.020732641220092773
0.1078507276760419,0.10512848577732437,0.978021978021978,0.9736842105263158,0.0,31,7.508021275053196,1.530973418966388,13,0.022307157516479492
0.10565122195839109,0.10313280151811872,0.978021978021978,0.9824561403508771,0.0,31,7.67850823234178,1.5648478032742335,14,0.02398824691772461
0.10317612152498697,0.10108459321290947,0.978021978021978,0.9824561403508771,0.0,31,7.863675473308953,1.6037224705330373,15,0.02580547332763672
0.10122087906585556,0.09884768260282535,0.978021978021978,0.9824561403508771,0.0,31,8.03623385636541,1.6395110375599968,16,0.027478933334350586
0.09914171335437119,0.09696996762702585,0.978021978021978,0.9824561403508771,0.0,31,8.201017869841788,1.6788126468482258,17,0.02910017967224121
0.09728999611855892,0.09510996095997187,0.978021978021978,0.9824561403508771,0.0,31,8.378155487983403,1.7175273773878839,18,0.030817508697509766
0.09568001840623394,0.09405918037262652,0.9802197802197802,0.9824561403508771,0.0,31,8.507779702577764,1.7458192961039607,19,0.032547712326049805
0.09431735628745144,0.09271370537699714,0.9802197802197802,0.9824561403508771,0.0,31,8.658231728128085,1.7767269865597388,20,0.03422141075134277
0.09315970090947247,0.09233660492806726,0.9802197802197802,0.9824561403508771,0.0,31,8.756065117317126,1.7980457205378528,21,0.03598451614379883
0.09207244595231964,0.09159781892980978,0.9802197802197802,0.9824561403508771,0.0,31,8.879404446351648,1.822198926629746,22,0.03777313232421875
0.09096432884763204,0.0903296085890648,0.9802197802197802,0.9824561403508771,0.0,31,9.0257979823499,1.8490941493325006,23,0.03943014144897461
0.08971207573678985,0.08897814804655813,0.9802197802197802,0.9824561403508771,0.0,31,9.17763082975117,1.8816166562325025,24,0.04107499122619629
0.08877019657438673,0.08810580700543359,0.9824175824175824,0.9824561403508771,0.0,31,9.297332009842288,1.9071035921533142,25,0.04275250434875488
0.08784255069836351,0.08783692495574842,0.9824175824175824,0.9824561403508771,0.0,31,9.382945209785435,1.9272830036902393,26,0.04449796676635742
0.08689619433143353,0.087289542078097,0.9824175824175824,0.9824561403508771,0.0,31,9.4975006119927,1.950676555720433,27,0.046268463134765625
0.0862887058052982,0.08708367917591149,0.9824175824175824,0.9824561403508771,0.0,31,9.575016148362513,1.9672903448472063,28,0.04801607131958008
0.08547360267838149,0.08634448491294772,0.9824175824175824,0.9824561403508771,0.0,31,9.684620584009844,1.9890840664684581,29,0.049750328063964844
0.08461153199539789,0.08564224226415905,0.9802197802197802,0.9824561403508771,0.0,31,9.805790209805107,2.0158287731316338,30,0.051370859146118164
0.08386782652918934,0.08544538583592744,0.9802197802197802,0.9824561403508771,0.0,31,9.913899471386271,2.0362858144641356,31,0.053069353103637695
0.08320732317018331,0.08469908068748697,0.9802197802197802,0.9824561403508771,0.0,31,10.025172298651675,2.0572219255224513,32,0.05477118492126465
0.08261391670046746,0.08339736910530782,0.9824175824175824,0.9824561403508771,0.0,31,10.142421616598316,2.07979674381515,33,0.05659079551696777
0.08211179979854578,0.0833985730994046,0.9824175824175824,0.9824561403508771,0.0,31,10.210843586489945,2.0919481944526814,34,0.05832648277282715
0.0815172070621992,0.0829790721066237,0.9802197802197802,0.9824561403508771,0.0,31,10.288735294348301,2.110119186578013,35,0.06005430221557617
0.08093682848177969,0.08221166883491424,0.9802197802197802,0.9824561403508771,0.0,31,10.391780277017082,2.131297115174531,36,0.0617520809173584
0.08046877301235421,0.0818330433739086,0.9802197802197802,0.9824561403508771,0.0,31,10.495478751566708,2.1513421533600674,37,0.06342530250549316
0.07997885999591077,0.08175377256279678,0.9824175824175824,0.9824561403508771,0.0,31,10.570052984900977,2.165137911868997,38,0.06506752967834473
0.07941419198841686,0.08137925347897786,0.9824175824175824,0.9824561403508771,0.0,31,10.663787445477931,2.186060237718296,39,0.0669553279876709
0.07888368529973806,0.08137861705784034,0.9824175824175824,0.9824561403508771,0.0,31,10.722155031905586,2.203417152597614,40,0.06863832473754883
