train_loss,test_loss,train_acc,test_acc,sparsity,nnz,l1_norm,l2_norm,epoch,runtime
0.27089774117772925,0.2619614439968423,0.9252747252747253,0.9210526315789473,0.0,31,3.294951515577007,0.6193811171588873,1,0.0020551681518554688
0.176393361571679,0.16549085592786025,0.945054945054945,0.956140350877193,0.0,31,5.181378547848292,0.9901525418944115,2,0.003949165344238281
0.13800583564880475,0.13401864781113035,0.9692307692307692,0.9649122807017544,0.0,31,6.303600107355649,1.2231575220010142,3,0.0059320926666259766
0.11994023926139127,0.11890476101449685,0.9736263736263736,0.9736842105263158,0.0,31,7.183976092138912,1.3979520981224,4,0.007906675338745117
0.10965751381548339,0.10921821616142137,0.9802197802197802,0.9824561403508771,0.0,31,7.893290270719259,1.5374868454770245,5,0.009859561920166016
0.10225819721100962,0.10187197131095907,0.9802197802197802,0.9824561403508771,0.0,31,8.410909554722558,1.6568704681942754,6,0.011757612228393555
0.09667011783145162,0.09751404347106309,0.978021978021978,0.9824561403508771,0.0,31,8.927179183823199,1.76523096569508,7,0.013610601425170898
0.09220802419500167,0.09587356937477236,0.9758241758241758,0.9824561403508771,0.0,31,9.402192138736742,1.8620079488898775,8,0.015438318252563477
0.088397040006997,0.092779389732968,0.9758241758241758,0.9824561403508771,0.0,31,9.922635207089641,1.9603705370610391,9,0.0173799991607666
0.0860514464292921,0.09143224854926608,0.9714285714285714,0.9824561403508771,0.0,31,10.385359901571817,2.052149054415118,10,0.01924920082092285
0.0825698651321261,0.08704309393826747,0.9802197802197802,0.9824561403508771,0.0,31,10.726877683573974,2.1367431397543366,11,0.021107196807861328
0.08092553113988703,0.08398735339538434,0.9802197802197802,0.9824561403508771,0.0,31,11.075909048057305,2.2183959038454035,12,0.023082733154296875
0.07863384054894922,0.08341911709851657,0.9824175824175824,0.9824561403508771,0.0,31,11.409459845279306,2.285331469043493,13,0.02494192123413086
0.07690817450831129,0.08093226162032714,0.9824175824175824,0.9824561403508771,0.0,31,11.72240162892029,2.3491460725413846,14,0.026795625686645508
0.07518758375751121,0.07865936913472411,0.9824175824175824,0.9824561403508771,0.0,31,12.013100002735742,2.4160204764382542,15,0.028712987899780273
0.07371605183340953,0.07770631798379456,0.9846153846153847,0.9824561403508771,0.0,31,12.289856353543064,2.4727768964969825,16,0.030649185180664062
0.0724421812052165,0.07626587221884978,0.9846153846153847,0.9824561403508771,0.0,31,12.630358465659189,2.5375665857287655,17,0.03249311447143555
0.07145296343880003,0.07541886632883867,0.9846153846153847,0.9824561403508771,0.0,31,12.882523510476512,2.588804779333816,18,0.03425788879394531
0.07097420021941304,0.07287606517726881,0.9846153846153847,0.9824561403508771,0.0,31,13.236958921404238,2.6515748070804697,19,0.036199092864990234
0.07019797323379333,0.07163393637006121,0.9846153846153847,0.9824561403508771,0.0,31,13.56943669253748,2.714362515664466,20,0.03810238838195801
0.06885776287447962,0.07093044922946155,0.9846153846153847,0.9824561403508771,0.0,31,13.844229661416902,2.7733114690648515,21,0.03994560241699219
0.06775401298406651,0.07152696589612956,0.9824175824175824,0.9824561403508771,0.0,31,14.078059312083116,2.830256946123312,22,0.041927337646484375
0.06730943782476592,0.07127701810862001,0.9846153846153847,0.9824561403508771,0.0,31,14.37302619837398,2.891266198321002,23,0.04379916191101074
0.06634143843967574,0.07139036827342492,0.9846153846153847,0.9824561403508771,0.0,31,14.523246992279534,2.9261691865814425,24,0.045591115951538086
0.06543315087200491,0.07058551498844047,0.9824175824175824,0.9824561403508771,0.0,31,14.700608278362466,2.9671018352333935,25,0.047534942626953125
0.0649536290865097,0.07296768466076349,0.9824175824175824,0.9824561403508771,0.0,31,14.801239052871074,3.0041808012794395,26,0.04950976371765137
0.06411067957810891,0.07358988994415595,0.9824175824175824,0.9824561403508771,0.0,31,14.921272670326234,3.034365956183195,27,0.052530765533447266
0.0635536064550841,0.0743519718230416,0.9846153846153847,0.9824561403508771,0.0,31,14.973756066965091,3.0580159070279276,28,0.054425716400146484
0.06274660161041293,0.07304991292074237,0.9824175824175824,0.9824561403508771,0.0,31,15.106816400549562,3.084553207361735,29,0.05618453025817871
0.06217798850004399,0.07054956291384448,0.9824175824175824,0.9824561403508771,0.0,31,15.345931676410288,3.12674870012727,30,0.05812668800354004
0.06176860948503973,0.06757711926493111,0.9846153846153847,0.9824561403508771,0.0,31,15.666048528749538,3.1826021838063348,31,0.06011843681335449
0.061617404523666264,0.06737835664544586,0.9846153846153847,0.9824561403508771,0.0,31,15.90443435151291,3.2231517659784026,32,0.06195640563964844
0.06113119701697692,0.06797166932875644,0.9846153846153847,0.9824561403508771,0.0,31,16.112341023743472,3.2704239449373893,33,0.0638723373413086
0.06070819514544229,0.06750567049090499,0.9846153846153847,0.9824561403508771,0.0,31,16.345939781258387,3.317647060058123,34,0.0657663345336914
0.060460579389889656,0.06672798147338119,0.9846153846153847,0.9824561403508771,0.0,31,16.637569526436458,3.3690620056006937,35,0.06769752502441406
0.059676503086965475,0.06814841912009709,0.9824175824175824,0.9824561403508771,0.0,31,16.772552680131028,3.4102237042810253,36,0.06955862045288086
0.05914644119450562,0.07137168903458596,0.9824175824175824,0.9824561403508771,0.0,31,16.807086068468998,3.4314045184467865,37,0.07147669792175293
0.0588671689649105,0.07057057658817237,0.9824175824175824,0.9824561403508771,0.0,31,16.9996667106818,3.4673341746938697,38,0.07341551780700684
0.05838000894258475,0.07140611628584242,0.9824175824175824,0.9824561403508771,0.0,31,17.148042483640882,3.505309622653553,39,0.07520365715026855
0.05808395813108122,0.07102772160608375,0.9824175824175824,0.9824561403508771,0.0,31,17.266702672883184,3.537346149592271,40,0.07859396934509277
