train_loss,test_loss,train_acc,test_acc,sparsity,nnz,l1_norm,l2_norm,epoch,runtime
0.08190089894179997,0.08507115325314825,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,9.074409310556117,2.703770249610774,17,0.04998946189880371
0.07848975261946908,0.08153906087303486,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,9.298494260834902,2.763670328598122,18,0.05282926559448242
0.07537829280231406,0.07877289408585197,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,9.477731839293508,2.8218180402208906,19,0.05558419227600098
0.07256355287040143,0.07558857576660258,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,9.673275373221253,2.8771535303248856,20,0.05838608741760254
0.06992222842571219,0.07258368614915645,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,9.83086135646078,2.9309674383496316,21,0.06125950813293457
0.06750685773818926,0.07097806692305761,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,10.003412799448578,2.9824270720609762,22,0.06411147117614746
0.06542544016337838,0.06927513955685828,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,10.190256666435834,3.030751796644019,23,0.06700634956359863
0.06330621184863819,0.06700874554400937,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,10.364957560910192,3.078280149037896,24,0.06966948509216309
0.06139130139312298,0.0649364863149367,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,10.547473240074586,3.124550137829994,25,0.07247066497802734
0.05961341757064642,0.06312270245543955,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,10.685737207267731,3.1685251699465375,26,0.07531118392944336
0.05796849783575054,0.06136956982324275,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,10.826090260852858,3.210259080977279,27,0.07820844650268555
0.0564730860176013,0.05992725055108315,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,10.958057146508366,3.2502379396082937,28,0.08095884323120117
0.05504508853806417,0.058534305498018115,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,11.06966545431102,3.289141369768218,29,0.08377528190612793
0.053667861555582154,0.05743435983589589,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,11.18135188878263,3.3276296841343904,30,0.0865468978881836
0.052445477952906584,0.05625291473489392,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,11.259909925690392,3.3644138004952437,31,0.0893557071685791
0.05122696620298807,0.05497731820701431,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,11.382817695583077,3.400026986923886,32,0.09220314025878906
0.050104381469725345,0.05398921672594929,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,11.520380285785707,3.434319843169902,33,0.0950155258178711
0.04901144442479718,0.05299795423667424,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,11.643603440273234,3.4692303497186803,34,0.09786057472229004
0.047981427548193574,0.05209843220586466,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,11.765869785538737,3.503586972709928,35,0.10062980651855469
0.04702355003887993,0.05096185514310044,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,11.873188742061963,3.5353866222398325,36,0.10333466529846191
0.04611835952614734,0.04991215183088475,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,11.994443216885,3.566858949801006,37,0.10616803169250488
0.045210543457845115,0.0491525541976635,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,12.076999068505227,3.597736062882141,38,0.1090097427368164
0.044372809225627495,0.04849850333496908,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,12.16674725637191,3.6277500452154405,39,0.11182975769042969
0.043590578906220916,0.04782318565262499,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,12.272415474899582,3.656812805320982,40,0.11453604698181152
