train_loss,test_loss,train_acc,test_acc,sparsity,nnz,l1_norm,l2_norm,epoch,runtime
0.09541736370990041,0.10185315679648804,0.9951287404314544,0.9916666666666667,0.046153846153846156,62,11.500062629674545,2.661084441249726,15,0.04604792594909668
0.08971500689930267,0.09633846262373374,0.9986082115518441,0.9916666666666667,0.046153846153846156,62,11.582066867414223,2.7281858406265567,16,0.04916739463806152
0.0834473298165126,0.09288439641718113,0.9951287404314544,0.9916666666666667,0.046153846153846156,62,11.876850170673592,2.8232318138219967,17,0.05231142044067383
0.07902710519202702,0.08494269200710743,0.9958246346555324,0.9888888888888889,0.046153846153846156,62,12.151135332188627,2.9078700132036244,18,0.0552065372467041
0.07415329062517988,0.08294587349538715,0.9965205288796103,0.9916666666666667,0.046153846153846156,62,12.42151633496291,2.9926624547223706,19,0.058139801025390625
0.07012684134237296,0.07684649832889873,0.9965205288796103,0.9916666666666667,0.046153846153846156,62,12.70952596579927,3.0748277433247506,20,0.06138467788696289
0.06628405695573997,0.07426072651916454,0.9979123173277662,0.9916666666666667,0.046153846153846156,62,12.664145695894346,3.131763043865226,21,0.06436038017272949
0.06292986350260443,0.06919670763363404,0.9986082115518441,0.9944444444444445,0.046153846153846156,62,12.870741367260678,3.2061114629385274,22,0.06742644309997559
0.060282576086226045,0.06745931677119094,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,13.158526656780992,3.2847045393086653,23,0.07037043571472168
0.057393712857945346,0.06412417340543942,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,13.411708993386744,3.355711816422639,24,0.0734710693359375
0.0549087166809117,0.06078048238057403,0.9986082115518441,0.9916666666666667,0.046153846153846156,62,13.607071182397867,3.4238458903294804,25,0.07645559310913086
0.0528814463489154,0.05889112878444213,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,13.612245552951912,3.477179862300374,26,0.07957863807678223
0.05035217644696509,0.0579362228972946,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,13.82360908897262,3.5361019736484005,27,0.08263874053955078
0.048924796168696834,0.054988967815626746,0.9972164231036882,0.9916666666666667,0.046153846153846156,62,14.123924086487134,3.6040879478277934,28,0.08571529388427734
0.04688348308861722,0.0529181408899696,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,14.352384769287603,3.6639026160774004,29,0.08869218826293945
0.045829585401220174,0.05368257011761691,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,14.457791481641994,3.706074866098311,30,0.09185457229614258
0.043325654876207036,0.050933052634567016,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,14.61170041036116,3.7596233200393017,31,0.09482836723327637
0.04191908065548078,0.04941943980247571,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,14.955338734112209,3.8266864603761683,32,0.09785819053649902
0.04079723426693276,0.04863050973752672,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,15.322766288993849,3.8978547257243408,33,0.10083174705505371
0.039469754809402895,0.04893816193345798,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,15.271844330468255,3.939909493625301,34,0.10395216941833496
0.03832341928104845,0.045718602624297125,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,15.47211496821203,3.996097919293176,35,0.10686993598937988
0.0369613326567231,0.04585253363683128,0.9972164231036882,0.9944444444444445,0.046153846153846156,62,15.471477376020268,4.039753069510067,36,0.10987544059753418
0.03571794969682562,0.04316951959297889,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,15.59280884651833,4.086064805548841,37,0.11291861534118652
0.03463160398125795,0.042641718154156336,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,15.789156631022184,4.1389287556178616,38,0.11595749855041504
0.03363307469099794,0.04214124683590246,0.9979123173277662,0.9944444444444445,0.046153846153846156,62,16.064160790159395,4.191134334707088,39,0.11887335777282715
0.032802213193816286,0.040909082601213835,0.9972164231036882,0.9972222222222222,0.046153846153846156,62,16.07436012075633,4.225873192420707,40,0.12194132804870605
