train_loss,test_loss,train_acc,test_acc,sparsity,nnz,l1_norm,l2_norm,epoch,runtime,gamma,fw_gap
0.16594208142461433,0.17277539616509005,0.967032967032967,0.9824561403508771,0.03225806451612903,30,4.762911307028955,1.2388001245131885,29,0.06065726280212402,0.0049818222825124886,0.2250121466125139
0.16593601318114679,0.1724052793576106,0.9736263736263736,0.9824561403508771,0.03225806451612903,30,4.731006067701591,1.2421055741737628,30,0.06264472007751465,0.00481393088910431,0.18696887109501367
0.1660196989275936,0.17111475377943053,0.9692307692307692,0.9824561403508771,0.03225806451612903,30,4.702678477275124,1.2316458582454273,31,0.06539249420166016,0.004656987678509046,0.24458873532830866
0.1663181842169221,0.17258671071837647,0.9714285714285714,0.9824561403508771,0.03225806451612903,30,4.676565206632022,1.2235993005610077,32,0.06762528419494629,0.004509955483993129,0.27332175525625957
0.16798908919780428,0.17335738548710117,0.9692307692307692,0.9824561403508771,0.03225806451612903,30,4.610439785506815,1.2225876584276123,33,0.06986618041992188,0.004371924145182068,0.2572004387618735
0.16934038374493815,0.17555899319171375,0.9714285714285714,0.9824561403508771,0.03225806451612903,30,4.591194968553461,1.22479570508104,34,0.0723264217376709,0.004242091643436827,0.2130749614893696
0.17101293799852815,0.17787629345292416,0.9692307692307692,0.9824561403508771,0.03225806451612903,30,4.566713029655757,1.2133598377586565,35,0.07428407669067383,0.004119748502871567,0.22371021787807818
0.16906686693732947,0.17490521956412858,0.9714285714285714,0.9824561403508771,0.03225806451612903,30,4.590380777208157,1.2257485328683344,36,0.07694053649902344,0.004004264815934302,0.22890053761070744
0.16726222151881553,0.17276507090687035,0.9736263736263736,0.9824561403508771,0.03225806451612903,30,4.612160960426858,1.2310538174471228,37,0.07899928092956543,0.0038950793923859654,0.2329590222647635
0.16623776803850973,0.1700320332192358,0.9692307692307692,0.9824561403508771,0.03225806451612903,30,4.632249088264436,1.2416033643828641,38,0.08115887641906738,0.003791690636984577,0.20129627412749979
0.16894003031936378,0.17218133038276942,0.9692307692307692,0.9824561403508771,0.03225806451612903,30,4.61492013504317,1.2297132681929082,39,0.08327460289001465,0.0036936488428625162,0.24005312410917148
0.16875086740347356,0.1724075524404649,0.9692307692307692,0.9824561403508771,0.03225806451612903,30,4.618468545619478,1.2397836345672777,40,0.08527278900146484,0.0036005496507277683,0.21086284554516185
